task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
155	fc/e87cf5	45582198	setHaplotypes (1)	COMPLETED	0	2025-03-08 21:55:05.741	34.8s	2.9s	87.9%	22.4 MB	54.4 MB	620.4 MB	325.3 MB
156	e1/39a72e	45582196	setHaplotypes (2)	COMPLETED	0	2025-03-08 21:55:05.654	34.9s	3.1s	86.3%	22.4 MB	54.4 MB	653.3 MB	342.8 MB
161	8f/45790e	45582199	setHaplotypes (7)	COMPLETED	0	2025-03-08 21:55:05.785	39.8s	8s	88.7%	22.4 MB	54.4 MB	1.7 GB	927.6 MB
160	42/6c5fce	45582200	setHaplotypes (6)	COMPLETED	0	2025-03-08 21:55:05.830	39.7s	11.1s	89.9%	22.4 MB	54.4 MB	2.5 GB	1.4 GB
158	61/cc80a0	45582202	setHaplotypes (4)	COMPLETED	0	2025-03-08 21:55:05.906	44.7s	12.5s	90.2%	22.4 MB	54.4 MB	2.8 GB	1.5 GB
159	b7/b7bf46	45582201	setHaplotypes (5)	COMPLETED	0	2025-03-08 21:55:05.870	44.7s	13.5s	89.9%	22.4 MB	54.4 MB	3.1 GB	1.7 GB
164	c1/b26e26	45582211	seqtk (3)	COMPLETED	0	2025-03-08 21:55:43.810	4m 42s	4m 18s	512.8%	40.9 MB	644.8 MB	29 GB	12.4 GB
167	36/3e9c69	45582215	seqtk (6)	COMPLETED	0	2025-03-08 21:55:43.945	5m 2s	4m 38s	597.8%	46.9 MB	655.2 MB	29.8 GB	14.7 GB
170	6d/07cb24	45582209	seqtk (9)	COMPLETED	0	2025-03-08 21:55:43.741	5m 22s	5m 1s	578.5%	53 MB	657.4 MB	30.7 GB	15.4 GB
162	13/f8b134	45582208	seqtk (1)	COMPLETED	0	2025-03-08 21:55:43.704	6m 7s	5m 45s	735.1%	77.7 MB	682.3 MB	38.1 GB	26 GB
163	cb/fe2df2	45582210	seqtk (2)	COMPLETED	0	2025-03-08 21:55:43.776	6m 7s	5m 46s	708.0%	63.4 MB	725.4 MB	37.5 GB	25 GB
165	cf/c7cd25	45582207	seqtk (4)	COMPLETED	0	2025-03-08 21:55:43.668	6m 42s	6m 19s	725.5%	87.7 MB	692.8 MB	37.7 GB	26 GB
166	e4/133821	45582213	seqtk (5)	COMPLETED	0	2025-03-08 21:55:43.877	6m 57s	6m 33s	676.3%	87.5 MB	691.3 MB	37.1 GB	25.1 GB
169	56/db394b	45582214	seqtk (8)	COMPLETED	0	2025-03-08 21:55:43.911	7m 17s	6m 52s	676.1%	91.7 MB	693.6 MB	38.3 GB	26.1 GB
168	f1/db7309	45582212	seqtk (7)	COMPLETED	0	2025-03-08 21:55:43.843	7m 52s	7m 25s	655.1%	89.7 MB	695.5 MB	39.1 GB	27.2 GB
179	d5/78ec9b	45582228	seqtk (18)	COMPLETED	0	2025-03-08 21:55:50.874	14m 40s	14m 24s	648.5%	287.6 MB	894.5 MB	78.7 GB	52.1 GB
182	b7/b1e24f	45582223	seqtk (21)	COMPLETED	0	2025-03-08 21:55:50.653	16m 40s	16m 24s	629.6%	299.7 MB	906.2 MB	86.2 GB	56.7 GB
178	1d/4f522a	45582225	seqtk (17)	COMPLETED	0	2025-03-08 21:55:50.731	20m 30s	20m 15s	689.6%	334.1 MB	936.9 MB	98.4 GB	76.3 GB
177	ee/5ad128	45582227	seqtk (16)	COMPLETED	0	2025-03-08 21:55:50.827	20m 55s	20m 37s	691.1%	337.7 MB	944.2 MB	100.8 GB	79.2 GB
180	82/2f9817	45582226	seqtk (19)	COMPLETED	0	2025-03-08 21:55:50.776	23m 15s	23m 1s	687.3%	355.6 MB	961.6 MB	111 GB	87.2 GB
181	16/be486d	45582224	seqtk (20)	COMPLETED	0	2025-03-08 21:55:50.690	23m 30s	23m 12s	657.5%	347.7 MB	953 MB	108.2 GB	83.7 GB
176	dc/787364	45582220	seqtk (15)	COMPLETED	0	2025-03-08 21:55:45.944	24m 15s	23m 50s	376.2%	380.1 MB	987.1 MB	122.4 GB	40.4 GB
173	99/20d337	45582219	seqtk (12)	COMPLETED	0	2025-03-08 21:55:45.879	29m 55s	29m 31s	497.3%	178.9 MB	787.5 MB	172.6 GB	76.9 GB
172	b0/4f5d08	45582216	seqtk (11)	COMPLETED	0	2025-03-08 21:55:45.688	45m 55s	45m 31s	667.6%	183 MB	789.3 MB	230 GB	158.7 GB
171	a9/1636b2	45582217	seqtk (10)	COMPLETED	0	2025-03-08 21:55:45.752	46m 50s	46m 27s	650.0%	185 MB	792.8 MB	233.9 GB	164.4 GB
174	03/c4ff30	45582221	seqtk (13)	COMPLETED	0	2025-03-08 21:55:46.020	48m 35s	48m 14s	616.2%	205 MB	816.3 MB	199.2 GB	147.2 GB
175	e4/89438d	45582218	seqtk (14)	COMPLETED	0	2025-03-08 21:55:45.816	49m 30s	49m 7s	583.4%	203.4 MB	870.4 MB	195.2 GB	141.4 GB
